Elapsed time,BookFlight,Cancel Booking,List Bookings,Login,QueryFlight,Update Customer,View Profile Information,logout
11:56:07.0,6.285714285714286,,10.857142857142858,5.142857142857143,9.096774193548388,5.0,4.5,5.0
11:56:07.500,6.0,31.666666666666668,5.2,4.4,9.703703703703704,7.5,4.0,4.8
11:56:08.0,7.8,,5.4,4.2,13.037037037037036,5.0,5.0,4.2
11:56:08.500,7.166666666666667,,6.166666666666667,4.666666666666667,10.931034482758621,8.5,5.0,4.833333333333333
11:56:09.0,5.5,4.666666666666667,4.714285714285714,4.285714285714286,8.513513513513514,5.0,6.0,3.7142857142857144
11:56:09.500,9.4,,6.666666666666667,5.833333333333333,10.821428571428571,9.0,6.5,4.0
11:56:10.0,25.6,7.0,7.25,6.75,11.636363636363637,5.0,5.0,6.0
11:56:10.500,6.2,5.0,6.333333333333333,5.166666666666667,10.1,7.0,5.0,5.666666666666667
11:56:11.0,11.333333333333334,,5.5,4.666666666666667,9.72,6.5,5.0,5.333333333333333
11:56:11.500,6.2,,5.0,8.2,15.185185185185185,4.0,4.0,4.4
11:56:12.0,7.285714285714286,,5.142857142857143,4.0,8.939393939393941,9.0,4.0,5.833333333333333
11:56:12.500,7.166666666666667,4.0,6.285714285714286,4.625,7.857142857142854,5.0,4.5,6.75
11:56:13.0,10.0,5.0,5.6,6.2,9.615384615384615,10.0,4.0,20.8
11:56:13.500,10.285714285714286,,5.285714285714286,6.714285714285714,7.882352941176471,5.0,6.0,4.0
11:56:14.0,7.428571428571429,5.5,4.714285714285714,5.333333333333333,8.82857142857143,5.0,4.0,4.333333333333333
11:56:14.500,5.857142857142857,5.5,4.666666666666667,4.428571428571429,8.885714285714286,7.5,5.0,3.857142857142857
11:56:15.0,6.142857142857143,4.5,5.857142857142857,4.714285714285714,7.628571428571429,7.5,4.5,4.142857142857143
11:56:15.500,6.285714285714286,4.2,4.875,7.375,6.583333333333334,11.0,5.5,3.875
11:56:16.0,7.333333333333333,5.0,5.125,4.5,6.651162790697675,5.5,4.0,3.75
11:56:16.500,6.5,4.0,5.0,4.375,6.425,5.0,4.0,5.75
11:56:17.0,6.0,7.0,5.0,4.125,6.7560975609756095,6.5,4.5,4.875
11:56:17.500,5.571428571428571,6.5,4.75,4.5,7.6,19.0,4.0,3.5
11:56:18.0,6.875,4.0,5.5,4.5,6.225,20.0,5.5,3.75
11:56:18.500,6.428571428571429,,7.111111111111111,4.25,5.911111111111109,8.0,4.5,4.5
11:56:19.0,4.75,4.0,4.75,4.222222222222222,6.658536585365853,4.5,4.5,3.5555555555555554
11:56:19.500,4.625,4.25,4.375,3.875,6.121951219512195,4.5,4.0,7.375
11:56:20.0,7.25,4.5,5.428571428571429,5.142857142857143,7.605263157894737,5.5,6.0,5.285714285714286
11:56:20.500,6.0,5.0,4.75,4.875,6.861111111111111,7.0,4.0,6.875
11:56:21.0,13.166666666666666,4.333333333333333,5.75,5.375,5.487179487179487,4.0,6.0,6.5
11:56:21.500,8.333333333333334,5.0,6.166666666666667,8.0,8.029411764705882,8.5,4.0,5.666666666666667
11:56:22.0,10.4,4.0,5.8,30.4,9.227272727272727,5.0,4.0,5.6
11:56:22.500,10.333333333333334,8.166666666666666,4.5,5.666666666666667,7.827586206896551,14.0,4.0,7.833333333333333
11:56:23.0,8.857142857142858,,5.714285714285714,7.666666666666667,7.685714285714286,5.0,4.0,5.333333333333333
11:56:23.500,7.166666666666667,6.5,6.333333333333333,6.428571428571429,7.588235294117647,6.0,7.5,5.428571428571429
11:56:24.0,6.571428571428571,5.75,7.571428571428571,5.666666666666667,7.967741935483871,7.5,10.0,5.333333333333333
11:56:24.500,4.571428571428571,4.5,5.222222222222222,4.4,5.695652173913045,4.5,4.0,4.0
11:56:25.0,4.857142857142857,30.5,4.857142857142857,5.428571428571429,7.131578947368421,4.5,5.0,5.0
11:56:25.500,6.75,3.7142857142857144,5.25,6.375,6.702702702702703,6.0,7.5,3.5
11:56:26.0,8.11111111111111,4.0,4.333333333333333,5.0,5.249999999999999,6.5,6.0,4.25
11:56:26.500,6.333333333333333,11.0,4.111111111111111,4.6,5.617021276595744,6.5,3.5,4.2
11:56:27.0,5.111111111111111,4.0,4.818181818181818,3.3636363636363638,4.824561403508772,4.0,3.3333333333333335,3.1818181818181817
11:56:27.500,5.5,,4.1,3.7,5.645833333333332,4.666666666666667,4.666666666666667,4.0
11:56:28.0,4.9,3.5,4.4,3.8,5.211538461538462,4.0,3.5,3.5
11:56:28.500,4.1,3.6,9.0,3.7,5.086956521739131,4.333333333333333,3.6666666666666665,3.1
11:56:29.0,5.875,3.625,4.2,3.8,5.173076923076923,4.0,4.0,3.6
11:56:29.500,5.545454545454546,3.1666666666666665,4.0,3.6,4.603773584905661,4.0,3.3333333333333335,3.8
11:56:30.0,4.7,3.75,4.363636363636363,4.7,5.299999999999999,4.0,3.5,3.272727272727273
11:56:30.500,4.2,3.5,3.9,3.272727272727273,4.907407407407408,5.0,4.333333333333333,2.8
11:56:31.0,4.2,3.875,4.090909090909091,3.727272727272727,4.500000000000001,4.0,3.0,3.4545454545454546
11:56:31.500,4.0,4.8,4.636363636363637,4.909090909090909,4.75,4.0,6.5,3.3636363636363638
11:56:32.0,3.9,5.888888888888889,5.9,3.3,4.3269230769230775,5.0,4.0,3.1
11:56:32.500,17.375,5.666666666666667,4.875,4.857142857142857,5.777777777777778,3.5,3.5,4.142857142857143
11:56:33.0,7.111111111111111,3.3333333333333335,4.454545454545454,3.909090909090909,4.472727272727273,3.5,3.0,3.090909090909091
11:56:33.500,4.4,3.875,4.0,3.1818181818181817,3.980392156862745,7.0,3.0,3.727272727272727
11:56:34.0,5.0,3.6666666666666665,4.2,4.5,4.999999999999999,4.666666666666667,3.6666666666666665,3.6
11:56:34.500,6.875,3.6666666666666665,5.0,5.625,5.767441860465116,7.0,4.5,4.5
11:56:35.0,8.375,5.7,5.285714285714286,5.285714285714286,6.416666666666667,4.0,4.0,5.0
11:56:35.500,7.5,5.7,5.888888888888889,4.5,5.375,7.0,5.0,5.375
11:56:36.0,6.222222222222222,4.571428571428571,4.555555555555555,3.6,4.8775510204081645,5.0,5.0,3.3
11:56:36.500,4.454545454545454,3.0,3.727272727272727,3.3636363636363638,4.607142857142859,4.333333333333333,3.3333333333333335,3.4545454545454546
11:56:37.0,5.1,4.181818181818182,5.7,3.8,4.456521739130435,6.0,5.0,3.8
11:56:37.500,5.666666666666667,3.3333333333333335,5.0,3.8181818181818183,4.169491525423727,4.333333333333333,3.3333333333333335,3.6363636363636362
11:56:38.0,4.0,4.2727272727272725,3.909090909090909,3.5454545454545454,4.339622641509435,4.333333333333333,3.0,3.4545454545454546
11:56:38.500,6.75,6.0,6.125,4.625,5.6000000000000005,5.0,4.0,5.375
11:56:39.0,5.222222222222222,5.25,5.777777777777778,4.333333333333333,5.666666666666665,5.0,4.5,3.4444444444444446
11:56:39.500,4.777777777777778,3.5,4.7272727272727275,3.6,3.826923076923077,4.5,3.5,10.454545454545455
11:56:40.0,5.0,3.888888888888889,4.454545454545454,3.5833333333333335,3.946428571428572,4.666666666666667,3.6666666666666665,3.6363636363636362
11:56:40.500,4.454545454545454,3.4,5.0,3.8181818181818183,4.428571428571429,5.333333333333333,3.3333333333333335,3.3636363636363638
11:56:41.0,4.333333333333333,5.0,3.8333333333333335,3.4166666666666665,3.7580645161290325,4.0,4.333333333333333,3.0833333333333335
11:56:41.500,7.0,,9.0,5.0,85.4,,,3.0
12:22:51.500,5.666666666666667,8.0,12.0,52.0,5.2,13.0,4.0,4.0
12:22:52.0,16.166666666666668,6.5,6.428571428571429,8.444444444444445,6.977272727272728,14.5,24.0,5.857142857142857
12:22:52.500,12.0,9.4,10.0,7.375,13.03225806451613,10.0,12.0,9.25
12:22:53.0,8.857142857142858,5.625,7.533333333333333,6.3125,7.0,10.8,4.5,6.0
12:22:53.500,9.4375,7.695652173913044,9.941176470588236,7.214285714285714,7.0875,8.333333333333334,5.0,7.857142857142857
12:22:54.0,13.88888888888889,10.533333333333333,17.5,12.0,11.241379310344827,9.333333333333334,16.0,12.416666666666666
12:22:54.500,11.555555555555555,8.866666666666667,8.599999999999998,7.416666666666667,7.1,11.333333333333334,8.5,7.960000000000001
12:22:55.0,14.380952380952381,10.038461538461538,9.222222222222221,10.2,9.349056603773581,9.166666666666666,9.0,8.61111111111111
12:22:55.500,16.272727272727273,14.722222222222225,20.3125,14.533333333333333,11.135135135135132,14.0,14.333333333333334,16.2
12:22:56.0,14.066666666666666,14.903225806451612,13.947368421052632,13.157894736842104,13.13953488372093,18.0,10.6,11.368421052631579
12:22:56.500,13.904761904761905,11.242424242424242,12.666666666666666,10.652173913043478,11.141592920353983,16.0,11.5,11.217391304347826
12:22:57.0,20.4375,14.045454545454545,13.217391304347826,15.26086956521739,12.412280701754383,13.166666666666666,15.2,13.090909090909092
12:22:57.500,15.05,14.36,15.625,13.916666666666666,12.982905982905983,15.833333333333334,13.0,12.76
12:22:58.0,20.571428571428573,14.571428571428571,18.80952380952381,18.42857142857143,15.972477064220186,15.8,14.833333333333334,19.894736842105264
12:22:58.500,22.466666666666665,18.806451612903224,18.789473684210527,17.38888888888889,18.97916666666666,20.8,21.5,17.27777777777778
12:22:59.0,19.41176470588235,17.555555555555557,18.857142857142858,18.454545454545453,16.660194174757283,17.8,17.0,17.476190476190474
12:22:59.500,21.470588235294116,19.962962962962962,19.857142857142858,20.666666666666668,19.228571428571428,20.833333333333332,18.0,20.09523809523809
12:23:00.0,22.384615384615383,22.4,26.72222222222222,22.35,20.415730337078656,20.5,28.4,24.05263157894737
12:23:00.500,45.81818181818182,41.888888888888886,48.55555555555556,38.44444444444444,38.01538461538462,41.333333333333336,34.5,43.111111111111114
12:23:01.0,25.636363636363637,28.45833333333333,24.941176470588236,30.25,30.16867469879517,27.2,29.0,25.77777777777778
12:23:01.500,25.15,23.166666666666668,22.434782608695652,21.428571428571427,21.781512605042014,24.5,23.833333333333332,20.818181818181817
12:23:02.0,30.23076923076923,27.82608695652174,27.526315789473685,27.217391304347824,26.46078431372549,30.0,26.0,25.952380952380953
12:23:02.500,32.13333333333333,29.391304347826086,31.19047619047619,29.944444444444443,29.263157894736842,29.5,32.0,28.894736842105264
12:23:03.0,32.46666666666666,30.458333333333332,29.45,33.36842105263159,31.30434782608696,32.8,28.2,28.65
12:23:03.500,32.76923076923077,33.266666666666666,34.35294117647059,33.333333333333336,31.9247311827957,34.2,33.8,33.0625
12:23:04.0,40.86666666666667,32.072727272727285,30.166666666666668,32.8125,30.216867469879517,29.75,31.0,33.4375
12:23:04.500,32.25,29.928571428571427,37.68421052631579,28.583333333333332,29.150442477876105,29.5,29.333333333333332,31.636363636363637
12:23:05.0,35.0,30.2,29.8,28.869565217391305,28.97222222222222,32.2,31.166666666666668,28.954545454545453
12:23:05.500,30.58823529411765,30.11111111111111,30.863636363636363,29.84,29.11023622047244,32.0,28.333333333333332,30.25925925925926
12:23:06.0,36.4375,34.84,32.12,34.82608695652174,35.0,32.833333333333336,41.2,32.5
12:23:06.500,42.23529411764706,33.57142857142857,37.888888888888886,35.76470588235295,37.1,40.6,35.6,35.333333333333336
12:23:07.0,39.36363636363637,41.354838709677416,41.8235294117647,47.0625,45.70588235294119,56.75,44.0,48.125
12:23:07.500,40.11764705882353,36.67857142857143,38.36363636363637,36.33333333333333,36.47999999999999,35.2,39.333333333333336,37.25
12:23:08.0,38.5,36.44444444444444,39.04761904761905,40.86363636363637,35.999999999999986,38.0,39.333333333333336,36.40909090909091
12:23:08.500,41.714285714285715,43.27272727272728,42.42857142857143,37.63636363636364,41.25531914893618,45.0,44.2,40.72727272727273
12:23:09.0,54.5,52.57142857142857,55.4375,55.5,53.258426966292134,59.75,54.75,50.714285714285715
12:23:09.500,68.5,67.95,64.57142857142857,65.61538461538461,65.5294117647059,66.25,69.33333333333333,68.0
12:23:10.0,50.3125,49.371428571428574,46.625,47.16666666666666,47.13483146067416,47.5,57.6,40.666666666666664
12:23:10.500,64.71428571428571,57.68,67.27777777777777,53.8125,57.11904761904764,54.2,55.75,58.3125
12:23:11.0,46.0,43.285714285714285,43.23809523809524,46.22727272727273,43.283018867924504,45.2,40.4,43.82608695652173
12:23:11.500,53.93333333333333,54.65217391304348,61.05263157894737,56.470588235294116,53.674418604651166,56.25,61.4,54.77777777777778
12:23:12.0,50.1,45.0625,46.18181818181818,47.99999999999999,45.52293577981651,50.166666666666664,43.0,49.904761904761905
12:23:12.500,43.666666666666664,44.31578947368421,45.0,45.36,43.50387596899226,45.5,42.666666666666664,43.68
12:23:13.0,46.85,47.6764705882353,48.5,45.77272727272727,46.46666666666668,49.0,49.6,46.65
12:23:13.500,46.21052631578947,44.63636363636363,46.34782608695652,47.208333333333336,44.553719008264466,46.333333333333336,43.857142857142854,42.541666666666664
12:23:14.0,49.25,47.416666666666664,47.869565217391305,47.857142857142854,45.962962962962955,51.0,46.8,45.23809523809524
12:23:14.500,49.4,47.52777777777778,46.95238095238095,48.333333333333336,46.798245614035096,53.666666666666664,49.0,48.458333333333336
12:23:15.0,50.0,49.720000000000006,49.96153846153846,46.38095238095238,46.24031007751939,48.0,48.833333333333336,47.125
12:23:15.500,52.5,50.73684210526316,51.43478260869565,50.708333333333336,49.08108108108108,49.0,52.0,50.857142857142854
12:23:16.0,55.77777777777778,52.94444444444444,52.75,54.04545454545455,51.92727272727272,53.8,54.166666666666664,51.791666666666664
12:23:16.500,56.388888888888886,53.733333333333334,53.95652173913044,52.88,51.76315789473684,54.833333333333336,54.666666666666664,52.26086956521739
12:23:17.0,57.1875,56.172413793103445,54.6,56.43478260869565,54.0625,60.333333333333336,53.2,55.91304347826087
12:23:17.500,63.64285714285713,59.312499999999986,58.18181818181818,58.4,57.339285714285715,62.8,61.666666666666664,58.04545454545455
12:23:18.0,58.714285714285715,55.91428571428571,57.35,56.608695652173914,55.230088495575224,57.0,57.0,55.8
12:23:18.500,58.85,56.1,59.73913043478261,57.041666666666664,56.44736842105263,59.0,60.2,54.54545454545455
12:23:19.0,56.94117647058823,55.28125,54.08695652173913,55.12,54.275590551181104,56.285714285714285,55.42857142857143,55.68
12:23:19.500,63.130434782608695,57.85294117647059,58.19230769230769,55.54545454545455,56.892857142857146,54.0,62.6,58.59090909090909
12:23:20.0,56.904761904761905,55.310344827586206,58.52173913043478,55.46153846153846,54.698412698412696,55.714285714285715,54.0,53.32
12:23:20.500,77.0625,75.66666666666669,76.15789473684211,72.6842105263158,73.74157303370785,74.5,76.2,74.7
12:23:21.0,64.0909090909091,60.03846153846154,60.041666666666664,60.791666666666664,57.82031250000001,61.0,59.42857142857143,58.36363636363637
12:23:21.500,63.1764705882353,60.482142857142854,59.708333333333336,61.666666666666664,58.03669724770643,62.0,58.2,58.72727272727273
12:23:22.0,64.77777777777777,58.853658536585364,61.523809523809526,60.08,58.13559322033898,61.166666666666664,56.8,59.32
12:23:22.500,63.476190476190474,61.04545454545455,59.42307692307692,59.63333333333333,58.051094890510946,63.285714285714285,61.142857142857146,60.148148148148145
12:23:23.0,62.25,61.38235294117647,61.18518518518518,59.458333333333336,56.976190476190474,63.333333333333336,57.857142857142854,59.791666666666664
12:23:23.500,69.6470588235294,66.46153846153847,63.63636363636363,69.29166666666664,65.86666666666666,74.16666666666667,71.2,68.24000000000002
12:23:24.0,80.22222222222223,74.65517241379311,72.64,75.25,70.91818181818182,74.2,73.5,72.99999999999999
12:23:24.500,68.8125,67.37142857142857,66.55,70.13636363636365,66.3225806451613,74.33333333333333,73.5,66.76190476190476
12:23:25.0,64.66666666666669,61.975,63.0,61.241379310344826,60.111111111111114,63.833333333333336,63.0,61.96296296296296
12:23:25.500,63.94736842105263,61.911764705882355,62.42307692307692,61.5,60.42962962962963,65.71428571428571,62.714285714285715,61.38461538461539
12:23:26.0,80.0,72.45238095238095,72.47826086956522,71.60869565217394,70.12389380530975,82.0,73.66666666666667,67.36363636363636
12:23:26.500,68.95,65.46153846153844,66.91666666666667,65.95999999999998,63.46218487394958,67.66666666666667,68.66666666666667,64.29166666666664
12:23:27.0,94.5,93.04761904761905,99.42105263157895,95.52380952380952,88.83157894736839,91.2,90.4,82.55
12:23:27.500,71.80952380952381,71.08333333333331,70.27999999999999,69.04545454545455,66.88976377952756,74.5,76.16666666666667,68.68000000000002
12:23:28.0,90.10526315789474,88.03571428571426,82.6842105263158,82.68,80.38317757009345,82.6,92.8,77.5909090909091
12:23:28.500,104.2,206.83333333333334,70.91666666666667,74.38461538461539,77.17241379310344,76.0,143.75,93.23076923076923
12:23:29.0,95.41666666666667,69.36363636363636,110.38709677419355,99.6923076923077,103.82481751824818,112.57142857142857,107.14285714285714,79.27999999999999
12:23:29.500,81.00000000000001,78.35897435897436,78.30434782608695,78.19047619047619,75.42608695652177,79.33333333333333,87.8,77.66666666666667
12:23:30.0,73.63157894736842,71.89285714285715,72.69565217391305,71.83333333333331,68.9,74.28571428571429,76.14285714285714,71.03703703703702
12:23:30.500,76.33333333333333,72.79411764705881,73.50000000000001,73.125,70.59842519685037,75.33333333333333,70.83333333333333,73.08
12:23:31.0,76.65,72.80434782608698,72.70833333333333,72.83333333333333,70.05599999999997,74.0,69.0,71.41666666666667
12:23:31.500,74.8,70.4047619047619,70.11538461538461,70.59259259259258,68.21969696969697,70.83333333333333,70.85714285714286,69.20689655172414
12:23:32.0,75.24,70.72727272727275,72.08,72.27999999999999,70.3515625,72.85714285714286,71.83333333333333,72.03703703703702
12:23:32.500,77.3157894736842,75.0,75.5925925925926,77.3076923076923,72.67692307692302,74.83333333333333,79.28571428571429,69.91304347826087
12:23:33.0,79.0952380952381,76.8,77.0,77.85714285714286,75.42968750000003,77.28571428571429,75.85714285714286,76.27586206896552
12:23:33.500,75.61904761904762,75.8181818181818,74.82758620689656,72.33333333333333,73.19685039370073,77.2,73.0,74.56521739130434
12:23:34.0,78.25,74.025,74.95454545454545,76.43999999999998,72.344,71.71428571428571,80.66666666666667,74.34615384615383
12:23:34.500,76.95238095238095,74.76190476190476,77.62962962962966,74.47826086956523,74.52991452991454,74.5,73.83333333333333,74.8
12:23:35.0,84.2,81.5111111111111,78.65,83.09090909090911,77.70103092783505,84.4,83.0,76.56
12:23:35.500,96.3529411764706,100.96296296296295,96.66666666666667,98.3157894736842,100.5607476635514,105.8,107.6,87.78947368421052
12:23:36.0,74.73684210526316,72.41935483870968,72.69230769230768,72.28571428571429,71.68939393939391,72.57142857142857,70.66666666666667,71.29166666666667
12:23:36.500,74.9090909090909,73.03773584905659,73.21428571428571,72.1304347826087,71.86206896551727,76.0,72.57142857142857,72.24
12:23:37.0,124.2,101.60714285714286,94.46153846153847,106.16666666666667,102.76842105263158,104.2,104.25,97.6470588235294
12:23:37.500,79.08,74.86842105263158,77.5,75.52380952380952,73.90833333333335,81.0,74.83333333333333,74.4814814814815
12:23:38.0,72.6,69.84210526315792,69.41666666666664,69.6,68.82089552238806,71.14285714285714,71.71428571428571,69.52
12:23:38.500,77.63157894736842,74.61764705882354,74.37037037037037,75.96,73.0084033613445,74.66666666666667,75.66666666666667,74.73076923076923
12:23:39.0,76.47826086956522,73.17948717948718,70.00000000000001,72.45833333333334,72.14074074074071,75.42857142857143,72.28571428571429,73.45454545454545
12:23:39.500,72.25000000000001,70.49152542372882,68.36,69.32000000000002,68.24800000000003,71.0,72.0,70.18518518518519
12:23:40.0,73.4090909090909,70.58620689655174,69.92,69.53333333333332,68.19259259259267,72.0,69.71428571428571,69.16666666666667
12:23:40.500,75.16666666666667,72.33333333333331,72.58620689655173,73.32,71.31060606060605,72.5,71.33333333333333,71.48
12:23:41.0,75.05263157894737,71.68181818181814,72.79166666666667,72.88000000000002,70.73643410852716,74.57142857142857,69.16666666666667,71.125
12:23:41.500,73.66666666666667,71.00000000000001,71.76923076923075,70.64,69.46874999999994,73.14285714285714,69.85714285714286,70.79999999999998
12:23:42.0,74.06250000000003,71.26666666666665,69.88,70.82142857142857,68.57936507936508,73.0,71.33333333333333,69.99999999999999
12:23:42.500,75.0909090909091,72.76190476190474,73.20689655172414,72.92000000000002,70.65354330708664,73.5,72.28571428571429,71.375
12:23:43.0,73.0,70.11111111111111,70.3913043478261,70.34782608695652,69.13492063492063,71.66666666666667,68.33333333333333,69.79166666666667
12:23:43.500,72.05555555555556,70.11904761904762,69.91666666666667,69.48387096774194,68.10526315789473,69.85714285714286,70.71428571428571,68.74074074074072
12:23:44.0,72.04166666666667,69.54838709677419,70.93548387096774,69.30434782608695,67.54814814814819,72.14285714285714,68.66666666666667,68.09375
12:23:44.500,75.20833333333333,72.92857142857142,73.88,72.46428571428571,71.25547445255472,73.0,72.57142857142857,71.90909090909093
12:23:45.0,72.5,70.55555555555553,70.76923076923079,70.5185185185185,68.4148148148148,72.57142857142857,69.42857142857143,69.86666666666662
12:23:45.500,70.68181818181819,71.27586206896552,73.42307692307693,69.36666666666665,69.48550724637684,70.71428571428571,70.57142857142857,68.74074074074075
12:23:46.0,74.125,71.63636363636364,72.80645161290325,71.63636363636364,70.1119402985075,72.0,74.71428571428571,72.83333333333333
12:23:46.500,73.0,68.99999999999999,70.68,69.2142857142857,68.69924812030078,70.57142857142857,67.0,69.85714285714285
12:23:47.0,74.36363636363637,72.82222222222222,72.15999999999998,72.80769230769232,71.75833333333327,74.0,73.83333333333333,73.04166666666667
12:23:47.500,79.72222222222223,77.2,73.6086956521739,77.60714285714286,73.92537313432837,75.42857142857143,76.42857142857143,71.42857142857143
12:23:48.0,73.15384615384616,71.03448275862068,70.89655172413794,71.57692307692308,69.6384615384615,69.71428571428571,74.33333333333333,70.03703703703704
12:23:48.500,72.19047619047619,69.85714285714286,70.53571428571429,70.33333333333333,68.41726618705032,73.16666666666667,70.14285714285714,69.07407407407409
12:23:49.0,68.0,67.78260869565216,66.66666666666666,67.4,66.72000000000004,69.0,68.375,66.67857142857144
12:23:49.500,72.45,69.83870967741936,68.93333333333334,70.17857142857144,68.54887218045113,71.0,68.66666666666667,69.25
12:23:50.0,76.04347826086956,73.54,72.96296296296298,72.0952380952381,72.16393442622953,75.71428571428571,73.85714285714286,71.6086956521739
12:23:50.500,75.3125,75.1304347826087,78.77272727272727,76.68,72.75213675213678,77.0,69.33333333333333,75.29166666666667
12:23:51.0,82.2,76.27777777777777,75.66666666666667,73.46153846153847,74.75000000000003,78.25,77.0,77.23076923076923
